epoch,train_loss,test_loss,param_count,sizes,pruned,grown,size_0,size_1,size_2,pruned_0,pruned_1,pruned_2,grown_0,grown_1,grown_2
180,0.00032119744869414717,0.2011804461479187,1621,"27,27,27","3,3,3","0,0,0",27,27,27,3,3,3,0,0,0
181,0.04212860538512468,0.0115694272890687,1621,"27,27,27","0,0,0","0,0,0",27,27,27,0,0,0,0,0,0
182,0.006925111569464207,0.0043376936409622435,1621,"27,27,27","0,0,0","0,0,0",27,27,27,0,0,0,0,0,0
183,0.0036877311386168004,0.0030776023864746093,1621,"27,27,27","0,0,0","0,0,0",27,27,27,0,0,0,0,0,0
184,0.002698298218101263,0.003402041021734476,1621,"27,27,27","0,0,0","0,0,0",27,27,27,0,0,0,0,0,0
185,0.002548680851608515,0.0016557586379349232,1621,"27,27,27","0,0,0","0,0,0",27,27,27,0,0,0,0,0,0
186,0.0017001626260578632,0.0014851264329627156,1621,"27,27,27","0,0,0","0,0,0",27,27,27,0,0,0,0,0,0
187,0.0014724814396351576,0.0013492461927235126,1621,"27,27,27","0,0,0","0,0,0",27,27,27,0,0,0,0,0,0
188,0.0013474771358072757,0.0011263308422639967,1621,"27,27,27","0,0,0","0,0,0",27,27,27,0,0,0,0,0,0
189,0.001128663514368236,0.0009669299703091383,1621,"27,27,27","0,0,0","0,0,0",27,27,27,0,0,0,0,0,0
190,0.0009954338680952788,0.000844310446176678,1621,"27,27,27","0,0,0","0,0,0",27,27,27,0,0,0,0,0,0
191,0.0008517537438310683,0.0008561580395326018,1621,"27,27,27","0,0,0","0,0,0",27,27,27,0,0,0,0,0,0
192,0.0008048696506768465,0.0006510489652864635,1621,"27,27,27","0,0,0","0,0,0",27,27,27,0,0,0,0,0,0
193,0.0007157937852665782,0.0010954833407886327,1621,"27,27,27","0,0,0","0,0,0",27,27,27,0,0,0,0,0,0
194,0.0007098771500866861,0.0005533800798002631,1621,"27,27,27","0,0,0","0,0,0",27,27,27,0,0,0,0,0,0
195,0.0006003497131168842,0.000926783206872642,1621,"27,27,27","0,0,0","0,0,0",27,27,27,0,0,0,0,0,0
196,0.0006191095315152779,0.0005865768927615136,1621,"27,27,27","0,0,0","0,0,0",27,27,27,0,0,0,0,0,0
197,0.0005162315765861421,0.0011395736746490001,1621,"27,27,27","0,0,0","0,0,0",27,27,27,0,0,0,0,0,0
198,0.0005403181380592287,0.0005259110606275499,1621,"27,27,27","0,0,0","0,0,0",27,27,27,0,0,0,0,0,0
199,0.0004378840521909297,0.0003893062931019813,1621,"27,27,27","0,0,0","0,0,0",27,27,27,0,0,0,0,0,0
200,0.0003965756643563509,0.23229293608665466,1401,"25,25,25","2,2,2","0,0,0",25,25,25,2,2,2,0,0,0
201,0.03591956436485052,0.009800092965364457,1401,"25,25,25","0,0,0","0,0,0",25,25,25,0,0,0,0,0,0
202,0.005919602949917316,0.0039232019875198604,1401,"25,25,25","0,0,0","0,0,0",25,25,25,0,0,0,0,0,0
203,0.0036652389913797378,0.0029395480416715145,1401,"25,25,25","0,0,0","0,0,0",25,25,25,0,0,0,0,0,0
