epoch,train_loss,test_loss,param_count,sizes,pruned,grown,size_0,size_1,size_2,pruned_0,pruned_1,pruned_2,grown_0,grown_1,grown_2
154,0.00039921146905981005,0.0006054632044397295,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
155,0.0002606236280174926,0.000259957370813936,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
156,0.00020886507880641148,0.0001971315039554611,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
157,0.00016977307666093112,0.0007327298545278609,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
158,0.0002649801325984299,0.0007263912619091571,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
159,0.0002948227955028415,0.00042181468056514857,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
160,0.0003419646170164924,0.25532623708248137,8577,"64,64,64","6,6,6","6,6,6",64,64,64,6,6,6,6,6,6
161,0.03682318653576076,0.0013049021502956747,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
162,0.0011506898591294886,0.0006079079080373048,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
163,0.00043488098131492733,0.00039439255744218825,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
164,0.0002939943030127324,0.0002464960180222988,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
165,0.00023376604486256838,0.00023108714050613344,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
166,0.00024381613258738072,0.00021688136598095297,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
167,0.00018799039511941374,0.00020681218057870865,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
168,0.00019156813332810998,0.00017248488473705948,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
169,0.00017612874945625664,0.0002763865396846086,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
170,0.00018410456166602672,0.000218448429601267,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
171,0.0001545888244640082,0.00020578465494327247,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
172,0.00016122060298221185,0.0001405258507002145,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
173,0.00013308822461403908,0.000133400306571275,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
174,0.00014533180552534758,0.00017428004986140878,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
175,0.00014452938141766935,0.00016187913285102695,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
176,0.0001415331065247301,0.0001494783863890916,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
177,0.00011604268178343773,0.0003491082452237606,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
178,0.00016190860846545548,0.00020354208699427544,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
179,0.0001394790294812992,0.00036094802198931574,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
180,0.00018011060853023083,0.3037792091369629,8577,"64,64,64","6,6,6","6,6,6",64,64,64,6,6,6,6,6,6
181,0.04673351276144385,0.009587691027671099,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
182,0.006659705236926675,0.004256852813065052,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
183,0.004025474742986262,0.0034788378290832042,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
184,0.0032194902159273626,0.003205535776913166,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
185,0.002735167452134192,0.002487270895391703,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
186,0.0022754993109963834,0.0018693769155070186,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
187,0.0019000642523169518,0.0016113283094018698,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
188,0.0015404084720881655,0.0014291042080149055,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
189,0.0012659394204616546,0.002928000893443823,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
190,0.0015187153886072338,0.0011407656064257026,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
191,0.0010315707207657397,0.0015862027416005731,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
192,0.0009418774236459285,0.0008956498093903065,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
193,0.0008279623030684888,0.0007508350778371095,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
194,0.000704835640732199,0.0006704474138095975,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
195,0.0006320510875433683,0.0006308247842825949,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
196,0.0005985624073073268,0.0005190770872868598,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
197,0.0004669059312902391,0.0007991349203512073,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
198,0.00042162376060150565,0.0006707271770574153,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
199,0.00039729317566379905,0.0009918015748262405,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
200,0.0006080283819697797,0.06799445980787278,8577,"64,64,64","6,6,6","6,6,6",64,64,64,6,6,6,6,6,6
201,0.04497916721999645,0.005289254203438759,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
202,0.0025946371745085343,0.0013991769421845674,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
203,0.0011390141233801841,0.0012344243926927447,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
204,0.0009576445327140391,0.0012151222806423903,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
205,0.0008090062502771617,0.0007733723232522607,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
206,0.0006866146688815206,0.0007049817466177047,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
207,0.0005779746191576123,0.0005939127528108657,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
208,0.0005335612904280424,0.0010393116222694517,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
209,0.000540661273803562,0.0004807603261433542,8577,"64,64,64","0,0,0","0,0,0",64,64,64,0,0,0,0,0,0
